VaR,Loss
-496.010,-644.700
-494.074,-742.200
-495.217,-781.650
-495.807,-711.650
-492.248,-529.150
-494.809,-535.650
-495.675,-425.650
-495.481,-335.150
-491.150,-325.150
-491.374,-245.150
-488.073,-281.350
-490.062,-253.850
-491.058,-262.550
-490.929,-232.550
-488.763,-112.550
-484.443,317.450
-475.728,432.250
-473.053,417.250
-473.853,429.750
-474.190,447.250
-474.252,427.250
-474.434,421.750
-473.708,443.200
-475.415,118.600
-476.456,1.900
-477.996,707.650
-459.082,727.650
-458.379,762.650
-452.938,822.650
-450.426,800.150
-451.105,835.150
-449.106,820.850
-450.683,838.350
-450.260,854.300
-449.418,884.300
-448.001,993.400
-444.169,958.400
-446.663,933.400
-445.357,928.400
-446.391,823.400
-450.415,844.450
-451.141,823.550
-456.816,781.050
-461.141,706.050
-463.165,721.050
-463.888,664.400
-465.173,615.200
-469.016,667.850
-466.627,582.850
-467.973,472.850
-476.895,473.350
-477.748,423.350
-480.111,458.350
-473.636,408.350
-476.446,385.850
-477.761,395.850
-473.832,415.850
-474.582,437.100
-474.506,449.600
-473.731,444.600
-471.796,614.600
-459.646,889.600
-437.613,904.600
-437.657,904.600
-437.942,892.150
-438.580,832.100
-439.504,817.100
-442.293,797.100
-443.398,778.100
-443.781,728.400
-447.723,662.500
-451.620,601.050
-456.007,581.050
-456.383,586.050
-457.860,361.050
-464.191,336.050
-462.977,333.550
-463.991,318.550
-462.791,320.700
-464.210,300.700
-464.702,191.250
-465.887,119.200
-468.615,19.200
-474.786,-69.000
-474.114,-39.000
-475.028,-54.000
-474.489,-36.500
-474.621,43.500
-474.396,28.000
-475.828,123.450
-476.310,148.450
-478.811,168.450
-479.786,243.450
-476.627,211.750
-479.304,405.150
-473.061,409.700
-470.965,474.700
-469.024,817.200
-460.708,802.200
-463.751,717.050
-462.935,727.050
-465.004,747.050
-465.807,682.050
-465.775,724.550
-464.324,722.050
-464.383,707.050
-464.437,682.050
-464.106,587.050
-457.467,242.050
-454.453,162.450
-456.144,174.950
-455.523,174.950
-455.793,187.350
-455.814,214.350
-455.437,239.350
-455.684,267.250
-455.415,278.500
-455.352,314.500
-457.232,630.300
-449.162,598.350
-453.231,268.350
-448.300,283.300
-447.928,303.300
-447.654,638.300
-438.072,648.300
-436.750,660.800
-437.062,665.800
-436.055,680.800
-436.506,695.800
-436.834,731.850
-437.476,951.850
-424.936,973.450
-423.152,967.450
-423.989,982.450
-422.974,989.950
-422.766,999.950
-422.252,1020.000
-422.514,1150.000
-417.256,1215.000
-416.592,1225.000
-416.899,1155.000
-417.384,1233.350
-416.262,1263.600
-413.303,1236.100
-412.794,1246.100
-405.563,1259.600
-405.689,1334.600
-404.892,1309.900
-405.072,1379.900
-403.977,1389.900
-404.183,1404.900
-403.632,1362.400
-404.152,1337.400
-405.223,1332.650
-405.427,1347.650
-404.642,1352.650
-400.090,1287.650
-399.793,1382.450
-397.157,1352.450
-397.910,1362.450
-397.767,1357.500
-397.939,1343.550
-398.128,1356.050
-397.814,1337.800
-398.217,1329.300
-398.613,1157.150
-396.996,1294.850
-396.213,1519.850
-380.772,1512.450
-380.770,1497.450
-381.755,1867.450
-367.053,1857.450
-366.662,1847.450
-367.297,1742.450
-369.920,1762.450
-369.659,1769.950
-369.723,1794.950
-368.936,1803.750
-369.038,1753.750
-369.790,1795.750
-369.130,1786.300
-368.860,1763.800
-369.199,1763.800
-368.731,1718.250
-370.530,1528.250
-373.842,1538.250
-372.722,1528.250
-373.059,1573.250
-372.421,1583.250
-370.849,1349.550
-374.852,1404.550
-369.585,1414.550
-368.678,1082.050
-374.722,1079.550
-374.917,1044.550
-375.229,1134.400
-371.631,1094.400
-372.024,1119.400
-371.135,1149.400
-369.265,1184.400
-368.498,1189.400
-368.885,1208.900
-368.370,1211.950
-367.363,1161.950
-364.538,1171.950
-363.805,1179.450
-364.010,1164.450
-364.383,1161.950
-364.651,1173.850
-364.440,1168.850
-364.408,1196.650
-363.866,1213.400
-363.471,1248.400
-363.531,1208.900
-363.233,1079.200
-367.611,486.400
-380.399,486.350
-380.399,501.350
-380.261,91.350
-375.741,61.350
-376.076,73.850
-376.122,103.850
-378.015,128.350
-376.662,223.350
-374.485,225.750
-374.485,80.750
-374.862,108.250
-374.685,67.250
-375.646,91.150
-374.471,121.150
-374.063,113.650
-373.823,114.650
-375.961,229.650
-374.200,234.650
-374.551,264.650
-372.698,248.150
-371.988,322.150
-373.428,189.650
-373.962,202.150
-372.598,537.150
-365.296,537.150
-365.377,542.150
-365.692,407.150
-367.610,433.400
-366.883,400.900
-367.105,290.900
-369.619,288.400
-368.861,333.400
-368.084,336.150
-367.380,305.050
-367.657,165.800
-370.487,260.800
-366.324,260.800
-366.613,280.800
-366.176,283.050
-365.824,300.550
-364.970,288.100
-364.859,283.100
-364.782,363.100
-362.567,27.350
-375.333,179.250
-373.209,174.250
-373.432,159.200
-374.034,-150.800
-382.214,-170.800
-383.682,-190.800
-384.306,-166.050
-385.054,-200.050
-385.206,-185.050
-384.570,-344.850
-386.085,-341.050
-385.973,-436.050
-389.739,-396.050
-388.312,-346.050
-387.108,-370.500
-386.559,-390.500
-386.923,-405.500
-387.335,-371.900
-387.907,-351.900
-385.516,-411.900
-387.057,-356.900
-384.896,-411.900
-384.698,-428.900
-384.702,-395.900
-384.627,-330.900
-382.645,-400.900
-384.080,-530.900
-381.913,-530.900
-382.035,-495.900
-380.850,-400.900
-379.284,-409.100
-378.965,-419.100
-379.593,-369.100
-380.107,-406.600
-381.011,-416.600
-380.776,-383.550
-379.839,-505.050
-388.149,-855.050
-397.460,-835.050
-396.061,-807.550
-395.215,-820.050
-395.365,-749.450
-391.762,-754.450
-391.564,-831.950
-391.747,-481.950
-390.328,-571.700
-392.054,-561.700
-391.814,-551.600
-391.851,-191.600
-383.682,-121.600
-382.014,-156.100
-384.177,-121.600
-382.870,-121.600
-382.666,-132.000
-385.553,-97.000
-388.636,-164.500
-389.625,-114.500
-386.451,-99.500
-385.419,-72.000
-384.611,-59.500
-384.481,-72.700
-385.536,-105.200
-384.538,-45.200
-383.517,-100.200
-384.021,-145.200
-385.646,-31.700
-381.514,18.300
-379.485,93.300
-375.258,178.300
-373.690,175.800
-372.067,190.800
-371.532,175.800
-371.178,175.800
-369.956,213.450
-368.229,220.950
-368.880,173.450
-370.715,113.400
-372.828,118.400
-371.920,148.900
-377.805,173.900
-384.489,168.900
-384.002,158.900
-384.553,158.900
-384.911,116.100
-383.569,98.850
-383.732,108.850
-383.240,118.850
-382.832,103.850
-383.581,16.350
-385.438,131.350
-382.822,571.950
-380.635,581.900
-380.208,551.900
-374.181,506.900
-374.395,549.400
-373.347,559.150
-374.722,519.150
-375.080,519.150
-374.724,604.350
-373.607,598.350
-373.722,703.350
-370.400,643.350
-369.899,608.350
-370.303,593.350
-370.126,583.350
-370.371,609.950
-370.318,579.950
-370.490,609.950
-369.801,689.950
-368.279,524.950
-370.388,512.450
-369.106,299.650
-372.744,236.200
