VaR,Loss
-2304.987,-1083.250
-2267.979,-1635.750
-2110.249,-1705.750
-2085.331,-1725.750
-2095.978,-1755.750
-2071.336,-1750.750
-2074.530,-1753.250
-2078.671,-1728.250
-2123.432,-1723.250
-2103.738,-1690.750
-2073.261,-1641.300
-2085.047,-1403.800
-2042.916,-1333.800
-2059.419,-1468.800
-2140.406,-1481.300
-2116.415,-1821.300
-2209.283,-1821.300
-2187.085,-1776.300
-2181.064,-1771.300
-2178.465,-1796.450
-2153.045,-1801.450
-2153.626,-1781.450
-2216.024,-1721.450
-2212.901,-1681.450
-2174.274,-1666.450
-2163.846,-1701.450
-2162.131,-1636.450
-2120.383,-1541.450
-2173.158,-1385.700
-2102.118,-1380.700
-2059.944,-1388.200
-2062.195,-1408.200
-2096.822,-1443.200
-2122.555,-1375.600
-2099.879,-1057.200
-2195.676,-1174.700
-2157.476,-1144.700
-2201.595,-1159.700
-2296.209,-1142.200
-2312.749,-1068.850
-2258.499,-1001.350
-2206.322,-981.350
-2258.833,-977.550
-2207.685,-872.550
-2251.608,-857.550
-2225.248,-832.550
-2205.679,-737.550
-2122.966,-765.050
-2144.329,-732.700
-2063.210,-137.700
-2219.359,-160.200
-2182.929,-140.200
-2190.956,-95.200
-2194.521,-70.200
-2191.527,-60.200
-2193.254,19.800
-2200.333,29.800
-2221.960,29.800
-2218.251,133.500
-2161.527,302.250
-2158.296,187.250
-2248.809,194.750
-2235.483,229.750
-2245.602,239.750
-2246.783,642.250
-2373.491,677.250
-2395.451,652.800
-2380.623,837.800
-2393.678,900.300
-2415.469,920.300
-2400.317,830.300
-2379.811,805.300
-2361.038,715.300
-2311.663,730.300
-2277.758,725.300
-2271.332,790.300
-2302.650,767.800
-2299.976,824.800
-2317.305,788.800
-2391.994,823.800
-2402.389,848.800
-2367.637,918.800
-2380.976,1073.800
-2358.945,1108.600
-2452.219,949.450
-2411.636,1081.950
-2456.143,1121.950
-2449.558,1516.950
-2425.688,1519.450
-2430.059,1531.650
-2391.829,1486.650
-2492.787,1511.650
-2427.760,1546.550
-2438.695,1459.050
-2458.215,1551.550
-2443.758,1569.550
-2383.011,1539.200
-2424.211,1607.950
-2388.667,2007.950
-2481.774,1690.450
-2245.897,1920.450
-2346.065,1950.450
-2376.784,1955.450
-2408.662,1965.450
-2369.123,1915.450
-2377.922,1939.450
-2372.791,1961.950
-2373.238,1965.300
-2401.220,2210.300
-2525.245,2580.300
-2550.405,2735.300
-2588.211,2750.300
-2609.353,2780.250
-2651.736,2690.250
-2748.000,2695.250
-2789.924,2719.150
-2833.915,2759.150
-2807.960,2724.150
-2847.113,2741.650
-2838.513,2818.250
-2895.560,2820.750
-2905.734,3040.750
-2907.416,3100.750
-2943.544,3120.750
-2977.269,3110.750
-2989.965,3095.750
-2987.956,3056.750
-2987.566,3106.750
-3015.030,3086.750
-3024.280,3059.250
-3026.194,3064.250
-3056.840,2749.250
-3015.816,2856.850
-2883.202,2997.250
-2940.787,2812.250
-2962.940,2794.750
-2951.829,2739.750
-2882.779,2729.750
-2901.528,2717.550
-2871.675,2737.550
-2830.578,2687.600
-2850.780,2717.600
-2850.237,2632.600
-2860.075,2604.900
-2802.550,2525.600
-2743.666,2475.600
-2764.277,2453.100
-2859.623,3008.100
-2981.435,2868.100
-2979.806,2878.100
-3001.697,2883.100
-3031.119,2870.600
-3001.767,2908.100
-3026.459,2903.100
-3023.022,2868.600
-3037.325,2756.800
-2931.738,2539.150
-2943.426,2494.150
-3033.018,2496.650
-3013.417,2461.750
-3010.237,2276.750
-2971.311,2276.750
-2964.104,2269.800
-2949.510,2024.800
-3071.884,2047.300
-3066.495,2039.800
-3082.674,2045.350
-3072.358,2080.350
-3058.633,2058.350
-3081.976,2033.350
-3103.481,2028.350
-3115.315,2033.350
-3049.854,1903.350
-2976.335,1848.350
-2940.603,1808.350
-2967.616,1733.950
-3010.414,1898.950
-3002.372,1455.650
-2983.687,1528.150
-2937.121,1503.150
-2936.892,1608.150
-3042.016,1593.150
-3003.314,1556.450
-3010.429,1459.000
-2920.284,1394.000
-2923.930,1399.000
-2899.238,1394.000
-2847.676,1399.000
-2896.112,1360.400
-2864.408,1334.350
-2881.795,1029.350
-2604.634,394.300
-2510.997,179.300
-2431.669,84.300
-2394.644,6.800
-2372.903,-13.200
-2370.746,-128.200
-2337.026,-140.200
-2355.605,-148.400
-2342.304,-8.400
-2470.913,-433.400
-2319.599,-282.600
-2360.313,-617.600
-2424.958,-642.600
-2429.133,-637.650
-2426.248,-837.650
-2554.839,-887.650
-2505.635,-920.150
-2518.384,-905.150
-2515.175,-924.650
-2594.567,-944.650
-2583.386,-978.050
-2580.172,-1033.050
-2689.796,-1238.050
-2642.526,-1314.050
-2663.462,-1354.050
-2751.832,-1292.650
-2743.848,-1322.650
-2725.044,-1297.650
-2669.910,-1213.850
-2641.685,-1314.000
-2645.085,-1370.000
-2689.695,-928.100
-2739.973,-906.850
-2752.198,-874.350
-2729.434,-799.350
-2683.590,-796.850
-2700.115,-776.450
-2687.728,-651.550
-2667.151,-571.550
-2648.460,-561.550
-2640.629,-586.550
-2629.114,-581.550
-2583.748,-490.150
-2590.976,-495.150
-2612.280,-704.050
-2642.226,-733.950
-2746.568,-526.450
-2803.544,-441.450
-2793.600,-373.950
-2804.104,-366.450
-2815.319,-288.950
-2766.936,-288.450
-2766.862,-263.550
-2780.110,-371.050
-2758.324,-16.050
-2947.826,-229.700
-2969.585,70.300
-2996.113,42.800
-2969.345,27.800
-2993.281,560.300
-3133.411,607.800
-3132.881,665.800
-3113.665,735.200
-3155.042,736.300
-3176.980,727.550
-3223.283,727.550
-3195.226,842.550
-3272.823,825.550
-3218.083,910.500
-3213.656,893.000
-3216.584,755.750
-3202.824,728.200
-3182.657,749.850
-3286.050,709.850
-3294.856,660.450
-3244.951,710.750
-3345.110,672.750
-3167.898,594.550
-3246.898,572.050
-3242.151,577.050
-3234.569,337.050
-3216.922,347.050
-3248.176,355.200
-3244.357,315.250
-3288.758,306.650
-3284.651,319.150
-3293.071,284.150
-3260.380,297.450
-3260.523,281.750
-3221.666,271.750
-3209.820,624.550
-2797.058,674.500
-2849.487,567.000
-2805.489,532.000
-2810.807,504.500
-2851.893,514.550
-2839.372,499.550
-2877.721,499.550
-2857.352,502.350
-2841.757,507.350
-2786.318,307.350
-2840.204,442.850
-2822.767,297.850
-2760.386,332.850
-2765.648,355.350
-2770.979,355.350
-2833.571,382.850
-2839.037,350.350
-2843.781,399.350
-2927.943,309.050
-2946.196,316.850
-2961.870,329.350
-2993.758,341.850
-2949.103,302.350
-2962.640,392.350
-2960.759,387.450
-2952.001,387.450
-2957.840,651.950
-2940.466,648.700
-2952.898,593.700
-2912.129,618.700
-2946.369,658.700
-2913.662,678.700
-2910.187,698.550
-2878.200,717.550
-2924.087,652.050
-3032.440,578.300
-3060.272,553.300
-3081.811,1208.300
-3075.637,1218.300
-3090.747,1185.700
-3079.995,1230.700
-3126.678,1262.900
-3139.846,1237.900
-3146.587,1232.900
-3161.909,1242.900
-3129.972,1187.900
-3215.042,1172.900
-3243.933,1029.000
-3246.308,1159.000
-3098.885,1164.000
-3085.900,1139.050
-3114.631,1139.050
-3196.854,1144.050
-3198.728,1153.950
-3183.331,1166.450
-3144.630,1181.450
-3129.946,1186.450
-3144.012,1188.950
-3177.653,1081.450
-3083.684,1066.450
-3082.953,1061.450
-3068.376,781.450
-3115.507,781.450
-3112.755,778.550
-3131.738,686.550
-3109.349,724.450
-3078.109,705.550
-3063.008,688.050
-3018.665,703.050
-2995.228,577.050
-2980.317,576.450
-3077.726,536.400
-3045.737,560.000
-3067.303,512.850
-3022.994,471.750
-3047.203,556.200
-3017.126,574.200
-2983.270,574.200
-2937.804,539.200
-2928.673,604.200
-3012.398,689.200
-2919.137,663.450
-2905.438,748.450
-2892.674,748.450
-2871.065,323.450
-2896.311,300.950
-2883.250,345.750
-2859.553,277.150
-2892.161,259.650
-2911.147,249.650
-2850.552,264.650
-2875.426,264.650
-2887.868,289.650
-2923.603,369.650
-2946.347,-190.350
-2953.189,-765.350
-3022.189,-717.850
-3105.851,-747.950
-3077.617,-732.950
-3082.035,-725.450
-3119.154,-740.400
-3184.576,-722.900
-3187.381,-742.700
-3221.236,-792.700
-3166.539,-952.700
-3191.603,-1087.700
-3219.485,-1155.200
-3229.141,-1050.200
-3404.449,-1060.200
-3398.885,-1072.700
-3427.429,-1065.200
-3420.785,-1052.100
-3402.204,-993.550
-3440.005,-1053.550
-3513.621,-1033.550
-3485.212,-993.550
-3494.086,-1036.050
-3497.696,-935.550
-3411.119,-1023.350
-3371.611,-1031.050
-3362.833,-1101.250
-3316.204,-1038.600
-3384.432,-1076.100
-3300.400,-1057.100
-3322.164,-1037.100
-3227.728,-1007.100
-3215.161,-1222.100
-3308.460,-1462.650
-3197.796,-1476.700
-3081.673,-1481.700
-3078.316,-1471.700
-3066.741,-1416.700
-3098.503,-1414.200
-3096.531,-1434.550
-3065.663,-1499.550
-3079.199,-1499.550
-3038.105,-1549.550
-3049.170,-1564.550
-2987.797,-1584.550
-2977.750,-1504.550
-2936.421,-1554.550
-2920.009,-614.550
-2899.652,-169.550
-2910.662,-149.550
-2913.036,-134.500
-2913.963,-139.500
-2864.958,-154.500
-2869.379,-192.000
-2913.338,-177.400
-2871.178,-157.400
-2904.448,-89.900
-2952.642,227.600
