VaR,Loss
-11990.214,-140.200
-11988.997,-95.200
-11989.142,-70.200
-11987.969,-60.200
-11988.019,19.800
-11987.856,29.800
-11987.341,29.800
-11987.375,133.500
-11985.727,302.250
-11985.974,187.250
-11986.070,194.750
-11986.105,229.750
-11986.139,239.750
-11986.155,642.250
-11984.942,677.250
-11985.045,652.800
-11985.036,837.800
-11983.679,900.300
-11983.068,920.300
-11982.097,830.300
-11981.427,805.300
-11979.936,715.300
-11976.737,730.300
-11975.541,725.300
-11975.498,790.300
-11975.060,767.800
-11972.662,824.800
-11968.319,788.800
-11968.109,823.800
-11966.265,848.800
-11964.955,918.800
-11964.876,1073.800
-11962.027,1108.600
-11958.127,949.450
-11949.383,1081.950
-11949.299,1121.950
-11949.352,1516.950
-11943.753,1519.450
-11943.790,1531.650
-11940.844,1486.650
-11940.691,1511.650
-11938.519,1546.550
-11937.390,1459.050
-11937.203,1551.550
-11936.163,1569.550
-11933.882,1539.200
-11929.433,1607.950
-11927.132,2007.950
-11927.526,1690.450
-11892.137,1920.450
-11892.645,1950.450
-11891.578,1955.450
-11889.983,1965.450
-11888.852,1915.450
-11888.613,1939.450
-11888.176,1961.950
-11888.272,1965.300
-11886.633,2210.300
-11888.393,2580.300
-11888.919,2735.300
-11889.507,2750.300
-11889.075,2780.250
-11889.185,2690.250
-11887.724,2695.250
-11883.459,2719.150
-11883.481,2759.150
-11882.220,2724.150
-11881.491,2741.650
-11880.571,2818.250
-11880.173,2820.750
-11878.690,3040.750
-11877.179,3100.750
-11876.090,3120.750
-11876.132,3110.750
-11875.671,3095.750
-11873.170,3056.750
-11868.716,3106.750
-11868.597,3086.750
-11866.691,3059.250
-11865.326,3064.250
-11865.257,2749.250
-11861.257,2856.850
-11857.819,2997.250
-11849.644,2812.250
-11849.011,2794.750
-11848.532,2739.750
-11842.732,2729.750
-11842.490,2717.550
-11839.506,2737.550
-11837.387,2687.600
-11836.078,2717.600
-11835.993,2632.600
-11834.778,2604.900
-11832.341,2525.600
-11827.467,2475.600
-11825.013,2453.100
-11825.319,3008.100
-11792.869,2868.100
-11790.952,2878.100
-11789.407,2883.100
-11788.293,2870.600
-11788.301,2908.100
-11788.119,2903.100
-11787.664,2868.600
-11787.665,2756.800
-11785.628,2539.150
-11785.345,2494.150
-11780.905,2496.650
-11780.477,2461.750
-11780.477,2276.750
-11778.513,2276.750
-11774.241,2269.800
-11774.254,2024.800
-11772.369,2047.300
-11771.713,2039.800
-11770.768,2045.350
-11770.388,2080.350
-11769.041,2058.350
-11767.907,2033.350
-11765.121,2028.350
-11764.648,2033.350
-11762.190,1903.350
-11761.832,1848.350
-11759.770,1808.350
-11758.330,1733.950
-11758.114,1898.950
-11754.713,1455.650
-11744.733,1528.150
-11744.315,1503.150
-11743.784,1608.150
-11738.390,1593.150
-11738.112,1556.450
-11735.028,1459.000
-11748.005,1394.000
-11745.707,1399.000
-11744.419,1394.000
-11744.316,1399.000
-11743.110,1360.400
-11740.469,1334.350
-11735.463,1029.350
-11734.612,394.300
-11698.725,179.300
-11696.263,84.300
-11694.190,6.800
-11692.740,-13.200
-11691.434,-128.200
-11705.346,-140.200
-11704.852,-148.400
-11704.556,-8.400
-11703.013,-433.400
-11702.148,-282.600
-11702.426,-617.600
-11696.808,-642.600
-11696.324,-637.650
-11696.340,-837.650
-11693.839,-887.650
-11689.371,-920.150
-11689.341,-905.150
-11687.496,-924.650
-11686.775,-944.650
-11685.771,-978.050
-11685.274,-1033.050
-11683.709,-1238.050
-11680.625,-1314.050
-11679.355,-1354.050
-11676.410,-1292.650
-11676.165,-1322.650
-11674.024,-1297.650
-11672.632,-1213.850
-11672.581,-1314.000
-11668.826,-1370.000
-11665.139,-928.100
-11656.941,-906.850
-11656.586,-874.350
-11656.122,-799.350
-11651.010,-796.850
-11650.739,-776.450
-11647.708,-651.550
-11647.001,-571.550
-11644.918,-561.550
-11643.666,-586.550
-11643.479,-581.550
-11642.282,-490.150
-11637.751,-495.150
-11635.282,-704.050
-11633.640,-733.950
-11597.597,-526.450
-11595.661,-441.450
-11594.056,-373.950
-11592.896,-366.450
-11591.616,-288.950
-11590.768,-288.450
-11590.275,-263.550
-11590.048,-371.050
-11588.126,-16.050
-11583.625,-229.700
-11583.109,70.300
-11578.543,42.800
-11577.999,27.800
-11577.968,560.300
-11576.899,607.800
-11576.933,665.800
-11575.233,735.200
-11574.731,736.300
-11573.731,727.550
-11573.203,727.550
-11571.639,842.550
-11569.425,825.550
-11568.127,910.500
-11565.529,893.000
-11565.017,755.750
-11574.369,728.200
-11569.840,749.850
-11569.635,709.850
-11568.169,660.450
-11568.021,710.750
-11564.448,672.750
-11560.594,594.550
-11552.069,572.050
-11551.647,577.050
-11551.193,337.050
-11545.193,347.050
-11544.946,355.200
-11541.934,315.250
-11541.116,306.650
-11539.005,319.150
-11537.794,284.150
-11536.528,297.450
-11533.961,281.750
-11529.345,271.750
-11526.848,624.550
-11526.540,674.500
-11490.753,567.000
-11488.550,532.000
-11486.754,504.500
-11485.476,514.550
-11484.229,499.550
-11483.353,499.550
-11482.860,502.350
-11482.640,507.350
-11480.736,307.350
